created_at,favorite_count,full_text,lang,retweet_count,username,cleaned_text,case_folded,tokens,filtered_tokens
Sun May 11 10:34:53 +0000 2025,4,Niat ingsun mboten bucin dumateng Indah Cahya namung ningali sing ngeten niki kok ati kulo mboten kiat nuwun sewu @C_IndahJKT48 izinkan saya semakin mencintaimu https://t.co/TRYksOdgBs,in,0,denoxind,Niat ingsun mboten bucin dumateng Indah Cahya namung ningali sing ngeten niki kok ati kulo mboten kiat nuwun sewu izinkan saya semakin mencintaimu,niat ingsun mboten bucin dumateng indah cahya namung ningali sing ngeten niki kok ati kulo mboten kiat nuwun sewu izinkan saya semakin mencintaimu,"['niat', 'ingsun', 'mboten', 'bucin', 'dumateng', 'indah', 'cahya', 'namung', 'ningali', 'sing', 'ngeten', 'niki', 'kok', 'ati', 'kulo', 'mboten', 'kiat', 'nuwun', 'sewu', 'izinkan', 'saya', 'semakin', 'mencintaimu']","['niat', 'ingsun', 'mboten', 'bucin', 'dumateng', 'indah', 'cahya', 'namung', 'ningali', 'sing', 'ngeten', 'niki', 'ati', 'kulo', 'mboten', 'kiat', 'nuwun', 'sewu', 'izinkan', 'mencintaimu']"
Sun May 11 10:28:37 +0000 2025,205,moqeel sebelahan se mall gonjang ganjing lah couple lu? geli dikit paling mallnya,in,11,redhorse44,moqeel sebelahan se mall gonjang ganjing lah couple lu geli dikit paling mallnya,moqeel sebelahan se mall gonjang ganjing lah couple lu geli dikit paling mallnya,"['moqeel', 'sebelahan', 'se', 'mall', 'gonjang', 'ganjing', 'lah', 'couple', 'lu', 'geli', 'dikit', 'paling', 'mallnya']","['moqeel', 'sebelahan', 'mall', 'gonjang', 'ganjing', 'couple', 'lu', 'geli', 'dikit', 'mallnya']"
Sun May 11 09:49:45 +0000 2025,505,teriak doang di permasalahin kan punya suara kan kita punya hak buat berpendapat. yaudah kalo mereka teriak si? kan ga cuman ada kapal lo disana ada moqeel juga di panggung. kalo gue nonton langsung gue jg bakal teriak kaya gitu sampe suara gue habis,in,95,redhorse44,teriak doang di permasalahin kan punya suara kan kita punya hak buat berpendapat yaudah kalo mereka teriak si kan ga cuman ada kapal lo disana ada moqeel juga di panggung kalo gue nonton langsung gue jg bakal teriak kaya gitu sampe suara gue habis,teriak doang di permasalahin kan punya suara kan kita punya hak buat berpendapat yaudah kalo mereka teriak si kan ga cuman ada kapal lo disana ada moqeel juga di panggung kalo gue nonton langsung gue jg bakal teriak kaya gitu sampe suara gue habis,"['teriak', 'doang', 'di', 'permasalahin', 'kan', 'punya', 'suara', 'kan', 'kita', 'punya', 'hak', 'buat', 'berpendapat', 'yaudah', 'kalo', 'mereka', 'teriak', 'si', 'kan', 'ga', 'cuman', 'ada', 'kapal', 'lo', 'disana', 'ada', 'moqeel', 'juga', 'di', 'panggung', 'kalo', 'gue', 'nonton', 'langsung', 'gue', 'jg', 'bakal', 'teriak', 'kaya', 'gitu', 'sampe', 'suara', 'gue', 'habis']","['teriak', 'doang', 'permasalahin', 'suara', 'hak', 'berpendapat', 'yaudah', 'kalo', 'teriak', 'si', 'ga', 'cuman', 'kapal', 'lo', 'disana', 'moqeel', 'panggung', 'kalo', 'gue', 'nonton', 'langsung', 'gue', 'jg', 'teriak', 'kaya', 'gitu', 'sampe', 'suara', 'gue', 'habis']"
Sun May 11 11:47:59 +0000 2025,7,Sambil nungguin Oh Yiyoung sama Gu Dowon bucin malem ini Minthinc mau kepo dikit donggg! Kalian kalo lagi kecintaan pernah ngelakuin hal kocak &amp; lucu apaa? https://t.co/6TkoYU7s6x,in,1,Somethinc4u,Sambil nungguin Oh Yiyoung sama Gu Dowon bucin malem ini Minthinc mau kepo dikit donggg Kalian kalo lagi kecintaan pernah ngelakuin hal kocak amp lucu apaa,sambil nungguin oh yiyoung sama gu dowon bucin malem ini minthinc mau kepo dikit donggg kalian kalo lagi kecintaan pernah ngelakuin hal kocak amp lucu apaa,"['sambil', 'nungguin', 'oh', 'yiyoung', 'sama', 'gu', 'dowon', 'bucin', 'malem', 'ini', 'minthinc', 'mau', 'kepo', 'dikit', 'donggg', 'kalian', 'kalo', 'lagi', 'kecintaan', 'pernah', 'ngelakuin', 'hal', 'kocak', 'amp', 'lucu', 'apaa']","['nungguin', 'oh', 'yiyoung', 'gu', 'dowon', 'bucin', 'malem', 'minthinc', 'kepo', 'dikit', 'donggg', 'kalo', 'kecintaan', 'ngelakuin', 'kocak', 'amp', 'lucu', 'apaa']"
Sun May 04 12:54:22 +0000 2025,20029, kdm resident playbook TERNYATA YG NGIRIM SOAL KETEMU FIRST LOVE DI KANTIN RS ITU JAEIL SIAPA SANGKA FIRST LOVE DIA MBA WINTER?? maap jaeil uri gyeoul udah bucin dan dibucinin andrea https://t.co/h4eyyr8Sim,in,1244,kdrama_menfess,kdm resident playbook TERNYATA YG NGIRIM SOAL KETEMU FIRST LOVE DI KANTIN RS ITU JAEIL SIAPA SANGKA FIRST LOVE DIA MBA WINTER maap jaeil uri gyeoul udah bucin dan dibucinin andrea,kdm resident playbook ternyata yg ngirim soal ketemu first love di kantin rs itu jaeil siapa sangka first love dia mba winter maap jaeil uri gyeoul udah bucin dan dibucinin andrea,"['kdm', 'resident', 'playbook', 'ternyata', 'yg', 'ngirim', 'soal', 'ketemu', 'first', 'love', 'di', 'kantin', 'rs', 'itu', 'jaeil', 'siapa', 'sangka', 'first', 'love', 'dia', 'mba', 'winter', 'maap', 'jaeil', 'uri', 'gyeoul', 'udah', 'bucin', 'dan', 'dibucinin', 'andrea']","['kdm', 'resident', 'playbook', 'yg', 'ngirim', 'ketemu', 'first', 'love', 'kantin', 'rs', 'jaeil', 'sangka', 'first', 'love', 'mba', 'winter', 'maap', 'jaeil', 'uri', 'gyeoul', 'udah', 'bucin', 'dibucinin', 'andrea']"
Sun May 11 09:51:01 +0000 2025,3,ini gambar kapan iah pas jaman bucin ajuy taun lalu kali yh https://t.co/KGU9jEXr8M,in,0,ciyachijeu,ini gambar kapan iah pas jaman bucin ajuy taun lalu kali yh,ini gambar kapan iah pas jaman bucin ajuy taun lalu kali yh,"['ini', 'gambar', 'kapan', 'iah', 'pas', 'jaman', 'bucin', 'ajuy', 'taun', 'lalu', 'kali', 'yh']","['gambar', 'iah', 'pas', 'jaman', 'bucin', 'ajuy', 'taun', 'kali', 'yh']"
Sat May 10 13:35:45 +0000 2025,4393,DW: Ada telfon tuh YY: Enaknya makan apa ya kita? DW: Ada telfon YY: Makan di mana kita? DW: Yiyoung ada telfon! Yiyoung kalo bucin jadi budeg wkwk #ResidentPlaybook https://t.co/PGLlhYyHms,in,537,dramacoKR,DW Ada telfon tuh YY Enaknya makan apa ya kita DW Ada telfon YY Makan di mana kita DW Yiyoung ada telfon Yiyoung kalo bucin jadi budeg,dw ada telfon tuh yy enaknya makan apa ya kita dw ada telfon yy makan di mana kita dw yiyoung ada telfon yiyoung kalo bucin jadi budeg,"['dw', 'ada', 'telfon', 'tuh', 'yy', 'enaknya', 'makan', 'apa', 'ya', 'kita', 'dw', 'ada', 'telfon', 'yy', 'makan', 'di', 'mana', 'kita', 'dw', 'yiyoung', 'ada', 'telfon', 'yiyoung', 'kalo', 'bucin', 'jadi', 'budeg']","['dw', 'telfon', 'tuh', 'yy', 'enaknya', 'makan', 'ya', 'dw', 'telfon', 'yy', 'makan', 'dw', 'yiyoung', 'telfon', 'yiyoung', 'kalo', 'bucin', 'budeg']"
Sun May 11 00:08:06 +0000 2025,10,taynew makin hari makin bucin aja anjir lahhh keluargaku keluarga cemara bgt gess https://t.co/v9c1qU1DTz,in,1,smeraldmin,taynew makin hari makin bucin aja anjir lahhh keluargaku keluarga cemara bgt gess,taynew makin hari makin bucin aja anjir lahhh keluargaku keluarga cemara bgt gess,"['taynew', 'makin', 'hari', 'makin', 'bucin', 'aja', 'anjir', 'lahhh', 'keluargaku', 'keluarga', 'cemara', 'bgt', 'gess']","['taynew', 'bucin', 'aja', 'anjir', 'lahhh', 'keluargaku', 'keluarga', 'cemara', 'bgt', 'gess']"
Sun May 11 07:10:18 +0000 2025,13,/wp/ leora ini antara bucin apa bulol ya? hmm kalo kalian jd leora pilih bertahan apa run aja? Cintai Aku Chakra - kireina76 https://t.co/seMdszrJME,in,4,wattpadmenfess_,wp leora ini antara bucin apa bulol ya hmm kalo kalian jd leora pilih bertahan apa run aja Cintai Aku Chakra kireina,wp leora ini antara bucin apa bulol ya hmm kalo kalian jd leora pilih bertahan apa run aja cintai aku chakra kireina,"['wp', 'leora', 'ini', 'antara', 'bucin', 'apa', 'bulol', 'ya', 'hmm', 'kalo', 'kalian', 'jd', 'leora', 'pilih', 'bertahan', 'apa', 'run', 'aja', 'cintai', 'aku', 'chakra', 'kireina']","['wp', 'leora', 'bucin', 'bulol', 'ya', 'hmm', 'kalo', 'jd', 'leora', 'pilih', 'bertahan', 'run', 'aja', 'cintai', 'chakra', 'kireina']"
Sun May 11 11:39:18 +0000 2025,21,MOHAN DAN CINTANYAA BUCIN BANGET MORA IN LOVE FESTIVAL #MeMoRaFest #TroubleMakerXTroubleSolver #AgainstTheWorldWithMoRa #MORA https://t.co/FmwPqlQpfw,in,4,ditasthetic_,MOHAN DAN CINTANYAA BUCIN BANGET MORA IN LOVE FESTIVAL,mohan dan cintanyaa bucin banget mora in love festival,"['mohan', 'dan', 'cintanyaa', 'bucin', 'banget', 'mora', 'in', 'love', 'festival']","['mohan', 'cintanyaa', 'bucin', 'banget', 'mora', 'love', 'festival']"
Sat May 03 04:10:12 +0000 2025,8755,-star kompilasi member Twice terbucin bucin ke mba IU https://t.co/9ZmgCsnaMC,in,909,starfess,star kompilasi member Twice terbucin bucin ke mba IU,star kompilasi member twice terbucin bucin ke mba iu,"['star', 'kompilasi', 'member', 'twice', 'terbucin', 'bucin', 'ke', 'mba', 'iu']","['star', 'kompilasi', 'member', 'twice', 'terbucin', 'bucin', 'mba', 'iu']"
Mon May 05 03:52:47 +0000 2025,5748,Lewat di IG... plis gak kuatttt JOSS BUCIN WAYARR https://t.co/FFn4kC3o5u,in,1287,Lapuk_NungguHYX,Lewat di IG plis gak kuatttt JOSS BUCIN WAYARR,lewat di ig plis gak kuatttt joss bucin wayarr,"['lewat', 'di', 'ig', 'plis', 'gak', 'kuatttt', 'joss', 'bucin', 'wayarr']","['ig', 'plis', 'gak', 'kuatttt', 'joss', 'bucin', 'wayarr']"
Sun May 11 01:39:33 +0000 2025,5,Padahal bukan bucin yang menggelikan it's just a normal birthday donuts. Aneh bgt ni toko.,in,0,Lifyyyyyyyy,Padahal bukan bucin yang menggelikan its just a normal birthday donuts Aneh bgt ni toko,padahal bukan bucin yang menggelikan its just a normal birthday donuts aneh bgt ni toko,"['padahal', 'bukan', 'bucin', 'yang', 'menggelikan', 'its', 'just', 'a', 'normal', 'birthday', 'donuts', 'aneh', 'bgt', 'ni', 'toko']","['bucin', 'menggelikan', 'normal', 'birthday', 'donuts', 'aneh', 'bgt', 'ni', 'toko']"
Sat May 10 09:32:07 +0000 2025,294,woi couple stm kalian ga kangen ya motoran berdua? makan rumput date? ga kangen apa? GUE KANGENN LEWATI TANTANGAN MOQEEL 159 #MQ_GotThrough159 #MOQEEL https://t.co/pMUF617K77,in,34,redhorse44,woi couple stm kalian ga kangen ya motoran berdua makan rumput date ga kangen apa GUE KANGENN LEWATI TANTANGAN MOQEEL,woi couple stm kalian ga kangen ya motoran berdua makan rumput date ga kangen apa gue kangenn lewati tantangan moqeel,"['woi', 'couple', 'stm', 'kalian', 'ga', 'kangen', 'ya', 'motoran', 'berdua', 'makan', 'rumput', 'date', 'ga', 'kangen', 'apa', 'gue', 'kangenn', 'lewati', 'tantangan', 'moqeel']","['woi', 'couple', 'stm', 'ga', 'kangen', 'ya', 'motoran', 'berdua', 'makan', 'rumput', 'date', 'ga', 'kangen', 'gue', 'kangenn', 'lewati', 'tantangan', 'moqeel']"
Sat May 10 09:26:23 +0000 2025,217,aduh bucin bgt woojae sendal pun dia siapin buat jiwon ASJSJHSJSJSJSJ GEMESSSS #HeartPairing https://t.co/N0oy6x80e9,in,46,saranghegeprek,aduh bucin bgt woojae sendal pun dia siapin buat jiwon ASJSJHSJSJSJSJ GEMESSSS,aduh bucin bgt woojae sendal pun dia siapin buat jiwon asjsjhsjsjsjsj gemessss,"['aduh', 'bucin', 'bgt', 'woojae', 'sendal', 'pun', 'dia', 'siapin', 'buat', 'jiwon', 'asjsjhsjsjsjsj', 'gemessss']","['aduh', 'bucin', 'bgt', 'woojae', 'sendal', 'siapin', 'jiwon', 'asjsjhsjsjsjsj', 'gemessss']"
Tue May 06 03:18:44 +0000 2025,292,when lu aslinya bucin banget manja suka kangenan suka cerita random tapi semesta nyuruh lu buat sendiri,in,138,emsiplurimekdii,when lu aslinya bucin banget manja suka kangenan suka cerita random tapi semesta nyuruh lu buat sendiri,when lu aslinya bucin banget manja suka kangenan suka cerita random tapi semesta nyuruh lu buat sendiri,"['when', 'lu', 'aslinya', 'bucin', 'banget', 'manja', 'suka', 'kangenan', 'suka', 'cerita', 'random', 'tapi', 'semesta', 'nyuruh', 'lu', 'buat', 'sendiri']","['lu', 'aslinya', 'bucin', 'banget', 'manja', 'suka', 'kangenan', 'suka', 'cerita', 'random', 'semesta', 'nyuruh', 'lu']"
Fri May 09 23:41:56 +0000 2025,286,Bucin bgt ngga kuat https://t.co/eJfTfvM0Ss,in,73,vivereluxe,Bucin bgt ngga kuat,bucin bgt ngga kuat,"['bucin', 'bgt', 'ngga', 'kuat']","['bucin', 'bgt', 'ngga', 'kuat']"
Sun May 11 10:32:46 +0000 2025,34,cp lu kaga ada chemistry nya maaf boring bgt gue liatnya,in,7,redhorse44,cp lu kaga ada chemistry nya maaf boring bgt gue liatnya,cp lu kaga ada chemistry nya maaf boring bgt gue liatnya,"['cp', 'lu', 'kaga', 'ada', 'chemistry', 'nya', 'maaf', 'boring', 'bgt', 'gue', 'liatnya']","['cp', 'lu', 'kaga', 'chemistry', 'maaf', 'boring', 'bgt', 'gue', 'liatnya']"
Sun May 11 10:25:08 +0000 2025,13,like fathers like sons bucin semua SAMRUAY X GULP #GULPเฟรชทุกโมเมนต์ #SAMRUAY https://t.co/tKUOEZLdQZ,en,1,wsthanaphop,like fathers like sons bucin semua SAMRUAY X GULP,like fathers like sons bucin semua samruay x gulp,"['like', 'fathers', 'like', 'sons', 'bucin', 'semua', 'samruay', 'x', 'gulp']","['like', 'fathers', 'like', 'sons', 'bucin', 'samruay', 'x', 'gulp']"
Tue May 06 15:30:22 +0000 2025,173,️ TW Pelecehan Seksual Sesama Jenis Sekaligus Fitnah‼️️ Halo teman-teman aku Zia biasa di panggil chichi/angger. kalo ada waktu boleh minta tolong retweet dan like nya karena aku butuh keadilan dari apa yang udah aku alami selama ini.,in,176,ZiaBucinMbakSoy,TW Pelecehan Seksual Sesama Jenis Sekaligus Fitnah Halo temanteman aku Zia biasa di panggil chichiangger kalo ada waktu boleh minta tolong retweet dan like nya karena aku butuh keadilan dari apa yang udah aku alami selama ini,tw pelecehan seksual sesama jenis sekaligus fitnah halo temanteman aku zia biasa di panggil chichiangger kalo ada waktu boleh minta tolong retweet dan like nya karena aku butuh keadilan dari apa yang udah aku alami selama ini,"['tw', 'pelecehan', 'seksual', 'sesama', 'jenis', 'sekaligus', 'fitnah', 'halo', 'temanteman', 'aku', 'zia', 'biasa', 'di', 'panggil', 'chichiangger', 'kalo', 'ada', 'waktu', 'boleh', 'minta', 'tolong', 'retweet', 'dan', 'like', 'nya', 'karena', 'aku', 'butuh', 'keadilan', 'dari', 'apa', 'yang', 'udah', 'aku', 'alami', 'selama', 'ini']","['tw', 'pelecehan', 'seksual', 'jenis', 'fitnah', 'halo', 'temanteman', 'zia', 'panggil', 'chichiangger', 'kalo', 'tolong', 'retweet', 'like', 'butuh', 'keadilan', 'udah', 'alami']"
Sun May 11 11:57:01 +0000 2025,4,Udahlah tinggi bersih kek orang mandi 5mnt sekali wangi act of service gaya hidup sehat nurut bucin loverrukk di kehidupan lalu pasti tdk pernah melanggar ham makanya beruntung di kehidupan skrng MILKLOVE TH FEST25 #ThaiFestivalTokyo2025xML,in,1,crzliy,Udahlah tinggi bersih kek orang mandi mnt sekali wangi act of service gaya hidup sehat nurut bucin loverrukk di kehidupan lalu pasti tdk pernah melanggar ham makanya beruntung di kehidupan skrng MILKLOVE TH FEST,udahlah tinggi bersih kek orang mandi mnt sekali wangi act of service gaya hidup sehat nurut bucin loverrukk di kehidupan lalu pasti tdk pernah melanggar ham makanya beruntung di kehidupan skrng milklove th fest,"['udahlah', 'tinggi', 'bersih', 'kek', 'orang', 'mandi', 'mnt', 'sekali', 'wangi', 'act', 'of', 'service', 'gaya', 'hidup', 'sehat', 'nurut', 'bucin', 'loverrukk', 'di', 'kehidupan', 'lalu', 'pasti', 'tdk', 'pernah', 'melanggar', 'ham', 'makanya', 'beruntung', 'di', 'kehidupan', 'skrng', 'milklove', 'th', 'fest']","['udahlah', 'bersih', 'kek', 'orang', 'mandi', 'mnt', 'wangi', 'act', 'service', 'gaya', 'hidup', 'sehat', 'nurut', 'bucin', 'loverrukk', 'kehidupan', 'tdk', 'melanggar', 'ham', 'beruntung', 'kehidupan', 'skrng', 'milklove', 'th', 'fest']"
Fri May 02 13:25:12 +0000 2025,4774, &lt; an update dari si kucing bucin &gt; lagi ngambek krn ga sengaja keinjek https://t.co/KGbEQxd5YA,in,231,kochengfs,lt an update dari si kucing bucin gt lagi ngambek krn ga sengaja keinjek,lt an update dari si kucing bucin gt lagi ngambek krn ga sengaja keinjek,"['lt', 'an', 'update', 'dari', 'si', 'kucing', 'bucin', 'gt', 'lagi', 'ngambek', 'krn', 'ga', 'sengaja', 'keinjek']","['lt', 'update', 'si', 'kucing', 'bucin', 'gt', 'ngambek', 'krn', 'ga', 'sengaja', 'keinjek']"
Sat May 10 06:38:48 +0000 2025,81,Baru kali ini masuk fandom yg punya gambar official fansnya IMUTT BANGET DIPAKEIN PITA WOIII AAARGGHH GA ENDUD/KURUS PERFECT VERSI KALEM BUCIN DAN SENGGOL BACOK JUGA ADA WKWKKWKW THANK YOU DDUKS https://t.co/ZtcrTsYFaf,in,13,anaknyasonsam,Baru kali ini masuk fandom yg punya gambar official fansnya IMUTT BANGET DIPAKEIN PITA WOIII AAARGGHH GA ENDUDKURUS PERFECT VERSI KALEM BUCIN DAN SENGGOL BACOK JUGA ADA WKWKKWKW THANK YOU DDUKS,baru kali ini masuk fandom yg punya gambar official fansnya imutt banget dipakein pita woiii aaargghh ga endudkurus perfect versi kalem bucin dan senggol bacok juga ada wkwkkwkw thank you dduks,"['baru', 'kali', 'ini', 'masuk', 'fandom', 'yg', 'punya', 'gambar', 'official', 'fansnya', 'imutt', 'banget', 'dipakein', 'pita', 'woiii', 'aaargghh', 'ga', 'endudkurus', 'perfect', 'versi', 'kalem', 'bucin', 'dan', 'senggol', 'bacok', 'juga', 'ada', 'wkwkkwkw', 'thank', 'you', 'dduks']","['kali', 'masuk', 'fandom', 'yg', 'gambar', 'official', 'fansnya', 'imutt', 'banget', 'dipakein', 'pita', 'woiii', 'aaargghh', 'ga', 'endudkurus', 'perfect', 'versi', 'kalem', 'bucin', 'senggol', 'bacok', 'wkwkkwkw', 'thank', 'dduks']"
Sun May 11 05:24:16 +0000 2025,120,Semoga di era ini juga kalian makin nempel makin bahagia sehat terus bucin selalu! https://t.co/S16MrRRpV1,in,9,cerewony,Semoga di era ini juga kalian makin nempel makin bahagia sehat terus bucin selalu,semoga di era ini juga kalian makin nempel makin bahagia sehat terus bucin selalu,"['semoga', 'di', 'era', 'ini', 'juga', 'kalian', 'makin', 'nempel', 'makin', 'bahagia', 'sehat', 'terus', 'bucin', 'selalu']","['semoga', 'era', 'nempel', 'bahagia', 'sehat', 'bucin']"
Tue May 06 03:55:08 +0000 2025,1040,ftd! Joss lagi ga enak badan tapi nemenin Gawin tanding basket. JOSS BUCIN BANGET https://t.co/67vDlHxfAa,in,109,fessthaii,ftd Joss lagi ga enak badan tapi nemenin Gawin tanding basket JOSS BUCIN BANGET,ftd joss lagi ga enak badan tapi nemenin gawin tanding basket joss bucin banget,"['ftd', 'joss', 'lagi', 'ga', 'enak', 'badan', 'tapi', 'nemenin', 'gawin', 'tanding', 'basket', 'joss', 'bucin', 'banget']","['ftd', 'joss', 'ga', 'enak', 'badan', 'nemenin', 'gawin', 'tanding', 'basket', 'joss', 'bucin', 'banget']"
Thu May 01 17:36:32 +0000 2025,726,Perjalanan cinta di Rahasia Pertama versi gw: Pesona sederhana -&gt; beneran baru ketemu dan lagi mulai kasmaran Angin Rindu -&gt; kangen pengen ketemu lagi Tak Ada Ujungnya -&gt; mulai bucin banget Satu Alasan -&gt; udah mulai berhubungan berantem2 tapi ujungnya balik lagi,in,124,itsvviii,Perjalanan cinta di Rahasia Pertama versi gw Pesona sederhana gt beneran baru ketemu dan lagi mulai kasmaran Angin Rindu gt kangen pengen ketemu lagi Tak Ada Ujungnya gt mulai bucin banget Satu Alasan gt udah mulai berhubungan berantem tapi ujungnya balik lagi,perjalanan cinta di rahasia pertama versi gw pesona sederhana gt beneran baru ketemu dan lagi mulai kasmaran angin rindu gt kangen pengen ketemu lagi tak ada ujungnya gt mulai bucin banget satu alasan gt udah mulai berhubungan berantem tapi ujungnya balik lagi,"['perjalanan', 'cinta', 'di', 'rahasia', 'pertama', 'versi', 'gw', 'pesona', 'sederhana', 'gt', 'beneran', 'baru', 'ketemu', 'dan', 'lagi', 'mulai', 'kasmaran', 'angin', 'rindu', 'gt', 'kangen', 'pengen', 'ketemu', 'lagi', 'tak', 'ada', 'ujungnya', 'gt', 'mulai', 'bucin', 'banget', 'satu', 'alasan', 'gt', 'udah', 'mulai', 'berhubungan', 'berantem', 'tapi', 'ujungnya', 'balik', 'lagi']","['perjalanan', 'cinta', 'rahasia', 'versi', 'gw', 'pesona', 'sederhana', 'gt', 'beneran', 'ketemu', 'kasmaran', 'angin', 'rindu', 'gt', 'kangen', 'pengen', 'ketemu', 'ujungnya', 'gt', 'bucin', 'banget', 'alasan', 'gt', 'udah', 'berhubungan', 'berantem', 'ujungnya']"
Sun May 11 10:14:34 +0000 2025,21,SinemArt &amp; SCTV: wah duit nih,in,0,redhorse44,SinemArt amp SCTV wah duit nih,sinemart amp sctv wah duit nih,"['sinemart', 'amp', 'sctv', 'wah', 'duit', 'nih']","['sinemart', 'amp', 'sctv', 'duit', 'nih']"
Sat May 10 04:44:17 +0000 2025,102,Congratulations to #Dilraba and Als on breaking 150 million posts on Super Topic. She is the first and only female star to achieve it #Dilireba #Dilraba #迪丽热巴 https://t.co/g0prC5Nr53,en,18,BucinYangDi1188,Congratulations to and Als on breaking million posts on Super Topic She is the first and only female star to achieve it,congratulations to and als on breaking million posts on super topic she is the first and only female star to achieve it,"['congratulations', 'to', 'and', 'als', 'on', 'breaking', 'million', 'posts', 'on', 'super', 'topic', 'she', 'is', 'the', 'first', 'and', 'only', 'female', 'star', 'to', 'achieve', 'it']","['congratulations', 'als', 'breaking', 'million', 'posts', 'super', 'topic', 'first', 'female', 'star', 'achieve']"
